source,locality,city,bhk,price,price_unit,deposit,area_sqft,floor,total_floors,furnishing,url,scraped_locality,lat,lng,location_exact
squareyards,Powai,Mumbai,4,300000,per_month,,3200,12,24,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-extra-room-basement-store-room-3200-sq-ft-apartment-in-l-and-t-emerald-isle/10463991,Powai,19.123388,72.894532,True
squareyards,Andheri West,Mumbai,4,400000,per_month,,3050,11,33,furnished,https://www.squareyards.com/rental-4-bhk-3050-sq-ft-apartment-in-windsor-grande-residences/10511758,Andheri West,19.151569,72.833298,True
squareyards,Goregaon West,Mumbai,3,150000,per_month,,1450,18,,furnished,https://www.squareyards.com/rental-3-bhk-study-room-1450-sq-ft-apartment-in-wadhwa-imperial-heights/10520582,Goregaon West,19.152858,72.840617,True
squareyards,Andheri West,Mumbai,,175000,per_month,,1500,,,furnished,https://www.squareyards.com/rental-1500-sq-ft-office-space-in-dhanashree-heights/10534733,Andheri West,,,False
squareyards,Malad West,Mumbai,5,70000,per_month,,943,16,,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-943-sq-ft-apartment-in-lotus-sky-garden/10536149,Malad West,19.198237,72.837412,True
squareyards,Chembur,Mumbai,2,85000,per_month,,750,3,7,furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-sindhi-society/10542420,Chembur,19.0512589,72.88964659999999,True
squareyards,Chembur,Mumbai,2,75000,per_month,,750,5,15,furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-veena-serenity/10536134,Chembur,19.062717,72.892611,True
squareyards,Goregaon East,Mumbai,3,240000,per_month,,1100,4,,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-store-room-1100-sq-ft-apartment-in-oberoi-exquisite-goregaon/10467732,Goregaon East,19.171529,72.863911,True
squareyards,Mahalaxmi,Mumbai,3,350000,per_month,,2100,47,,unfurnished,https://www.squareyards.com/rental-3-bhk-prayer-room-store-room-2100-sq-ft-apartment-in-lokhandwala-minerva-mahalaxmi/10519460,Mahalaxmi,18.986985,72.827622,True
squareyards,Chembur,Mumbai,3,120000,per_month,,1400,7,15,furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-diamond-garden/10543836,Chembur,19.054141,72.901802,True
squareyards,Chembur,Mumbai,2,72000,per_month,,700,6,,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-luv-kush-tower/10518174,Chembur,19.048269,72.88831,True
squareyards,Oshiwara,Mumbai,2,125000,per_month,,670,29,35,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-670-sq-ft-apartment-in-dev-leo-tower/10455266,Oshiwara,19.145734,72.832757,True
squareyards,Goregaon West,Mumbai,2,70000,per_month,,640,701,,semi-furnished,https://www.squareyards.com/rental-2-bhk-640-sq-ft-apartment-in-chandak-stella/10499299,Goregaon West,19.172208,72.846954,True
squareyards,Andheri East,Mumbai,2,75000,per_month,,700,9,,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-700-sq-ft-apartment-in-lodha-eternis/10528763,Andheri East,19.12186,72.86768,True
squareyards,Nagesh Patilwadi,Mumbai,3,115000,per_month,,1200,10,14,furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-nagesh-patilwadi/10542243,Nagesh Patilwadi,19.0524002,72.9099234,True
squareyards,Juhu,Mumbai,4,300000,per_month,,1550,8,,semi-furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-1550-sq-ft-apartment-in-amal-mangal-meeth-chs/10454927,Juhu,19.113507,72.832023,True
squareyards,Chembur,Mumbai,3,140000,per_month,,1500,8,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-1500-sq-ft-apartment-in-rna-continental/10492055,Chembur,19.058636,72.904206,True
squareyards,Andheri West,Mumbai,3,200000,per_month,,1150,9,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1150-sq-ft-apartment-in-the-park-residency-andheri/10540701,Andheri West,19.151867,72.830203,True
squareyards,Borivali West,Mumbai,2,61000,per_month,,721,17,,semi-furnished,https://www.squareyards.com/rental-2-bhk-721-sq-ft-apartment-in-royal-eksar-apartment/10521347,Borivali West,19.230725,72.846817,True
squareyards,Powai,Mumbai,3,110000,per_month,,1750,11,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-extra-room-basement-store-room-1750-sq-ft-apartment-in-ap-panchavati-b/10468453,Powai,19.115126,72.903392,True
squareyards,Andheri West,Mumbai,3,135000,per_month,,1350,12,19,semi-furnished,https://www.squareyards.com/rental-3-bhk-1350-sq-ft-apartment-in-andheri-chs/10510776,Andheri West,19.118765,72.841925,True
squareyards,Malad West,Mumbai,3,68000,per_month,,1000,7,11,unfurnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-bhoomi-park/10455020,Malad West,19.201364,72.819948,True
squareyards,Andheri West,Mumbai,,155000,per_month,,800,,,furnished,https://www.squareyards.com/rental-800-sq-ft-office-space-in-peninsula-plaza/10546475,Andheri West,,,False
squareyards,Andheri West,Mumbai,3,95000,per_month,,950,1234,,semi-furnished,https://www.squareyards.com/rental-3-bhk-950-sq-ft-apartment-in-palash-towers/10454433,Andheri West,19.1379896,72.8369791,True
squareyards,Goregaon East,Mumbai,2,70000,per_month,,1050,12,,furnished,https://www.squareyards.com/rental-2-bhk-1050-sq-ft-apartment-in-group-seven-rushi-heights/10536694,Goregaon East,19.179149,72.872283,True
squareyards,Malad East,Mumbai,1,40000,per_month,,600,7,22,unfurnished,https://www.squareyards.com/rental-1-bhk-prayer-room-600-sq-ft-apartment-in-dgs-sheetal-tapovan/10537815,Malad East,19.180089,72.859428,True
squareyards,Vikhroli East,Mumbai,2,130000,per_month,,780,1,18,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-780-sq-ft-apartment-in-godrej-the-trees/10490798,Vikhroli East,19.092531,72.922302,True
squareyards,Andheri West,Mumbai,2,65000,per_month,,550,2,35,unfurnished,https://www.squareyards.com/rental-2-bhk-store-room-550-sq-ft-apartment-in-level-the-residences/10544030,Andheri West,19.146006,72.836274,True
squareyards,Andheri East,Mumbai,1,75000,per_month,,550,21,24,furnished,https://www.squareyards.com/rental-1-bhk-basement-550-sq-ft-apartment-in-sheth-vasant-oasis/10512228,Andheri East,19.114715,72.884097,True
squareyards,Worli,Mumbai,4,570000,per_month,,2267,54,,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-store-room-2267-sq-ft-apartment-in-lodha-the-world-towers-world-one-tier-2/10487294,Worli,19.00224,72.826286,True
squareyards,Malad West,Mumbai,2,90000,per_month,,897,9,18,furnished,https://www.squareyards.com/rental-2-bhk-897-sq-ft-apartment-in-chirag-bhagat-grandeur/10534171,Malad West,19.184965,72.83616,True
squareyards,Malad West,Mumbai,2,60000,per_month,,700,6,,furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-navyug-chs-malad/10445676,Malad West,19.1907596,72.8343081,True
squareyards,Malad East,Mumbai,2,78000,per_month,,788,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-788-sq-ft-apartment-in-dynamix-divum/10501998,Malad East,19.178041,72.871778,True
squareyards,Chembur,Mumbai,3,115000,per_month,,1100,4,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-kartik-apartment/10480924,Chembur,19.05718,72.90281,True
squareyards,Mulund West,Mumbai,3,75000,per_month,,1260,15,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1260-sq-ft-apartment-in-tridev-shopping-mall/10542443,Mulund West,19.181284,72.94923782,True
squareyards,Chembur,Mumbai,2,75000,per_month,,975,6,7,semi-furnished,https://www.squareyards.com/rental-2-bhk-975-sq-ft-apartment-in-swastik-park/10527116,Chembur,19.055011,72.890199,True
squareyards,Goregaon West,Mumbai,1,37000,per_month,,440,7,20,unfurnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-lotus-residency-goregaon-west/10441001,Goregaon West,19.149847,72.844781,True
squareyards,Ghatkopar West,Mumbai,1,45000,per_month,,395,5,,semi-furnished,https://www.squareyards.com/rental-1-bhk-basement-395-sq-ft-apartment-in-prathamesh-tanishq-residency-ghatkopar/10509228,Ghatkopar West,19.08042,72.889902,True
squareyards,Malad East,Mumbai,5,65000,per_month,,1050,24,,unfurnished,https://www.squareyards.com/rental-2-5-bhk-pooja-room-extra-room-1050-sq-ft-apartment-in-dgs-sheetal-bhavan/10506536,Malad East,19.185336,72.850756,True
squareyards,Chembur,Mumbai,2,85000,per_month,,740,6,,furnished,https://www.squareyards.com/rental-2-bhk-740-sq-ft-apartment-in-hari-niwas-chembur/10506109,Chembur,19.05020225,72.88842043,True
squareyards,Gulmohar Road,Mumbai,3,300000,per_month,,1350,6,,furnished,https://www.squareyards.com/rental-3-bhk-1350-sq-ft-apartment-in-gulmohar-road/10533868,Gulmohar Road,19.1144144,72.8306691,True
squareyards,Chembur,Mumbai,3,115000,per_month,,1100,4,,unfurnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-mahesh-jai-arati/10506386,Chembur,19.055537,72.890513,True
squareyards,Prabhadevi,Mumbai,3,250000,per_month,,1210,14,26,unfurnished,https://www.squareyards.com/rental-3-bhk-pooja-room-study-room-store-room-1210-sq-ft-apartment-in-aristo-pearl-residency/10483915,Prabhadevi,19.01347,72.8307,True
squareyards,Worli,Mumbai,1,65000,per_month,,400,15,,furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-worli-residency/10501551,Worli,19.006237,72.822921,True
squareyards,Chembur,Mumbai,2,75000,per_month,,750,5,15,furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-veena-serenity/10520608,Chembur,19.062717,72.892611,True
squareyards,Prabhadevi,Mumbai,4,650000,per_month,,2150,20,,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-store-room-2150-sq-ft-apartment-in-rustomjee-crown/10483889,Prabhadevi,19.010713,72.830626,True
squareyards,Powai,Mumbai,3,150000,per_month,,1450,5,18,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1450-sq-ft-apartment-in-hiranandani-gardens-eternia/10521448,Powai,19.119467,72.910025,True
squareyards,Chembur,Mumbai,2,75000,per_month,,650,3,,unfurnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-devnani-kailasa/10500046,Chembur,19.051074,72.889669,True
squareyards,Lower Parel,Mumbai,2,300000,per_month,,1560,10,,unfurnished,https://www.squareyards.com/rental-2-bhk-prayer-room-1560-sq-ft-apartment-in-enpar-lotus-101-worli-residences/10515458,Lower Parel,19.003329,72.824829,True
squareyards,Worli,Mumbai,3,420000,per_month,,1322,20,78,unfurnished,https://www.squareyards.com/rental-3-bhk-study-room-extra-room-store-room-1322-sq-ft-apartment-in-lodha-marquise/10507479,Worli,19.006199,72.828843,True
squareyards,Worli,Mumbai,2,260000,per_month,,856,25,,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-servant-room-study-room-extra-room-basement-store-room-856-sq-ft-apartment-in-lodha-allura/10509301,Worli,19.00401,72.82973,True
squareyards,Dadar West,Mumbai,2,130000,per_month,,850,20,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-850-sq-ft-apartment-in-shri-sai-vismay/10504544,Dadar West,19.0136354304109,72.8333579261883,True
squareyards,Kanjurmarg West,Mumbai,2,58000,per_month,,740,7,18,semi-furnished,https://www.squareyards.com/rental-2-bhk-740-sq-ft-apartment-in-gundecha-altura/10502074,Kanjurmarg West,19.136279,72.929861,True
squareyards,Goregaon West,Mumbai,5,175000,per_month,,1450,28,,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-1450-sq-ft-apartment-in-radius-imperial-heights/10534227,Goregaon West,19.152468,72.840204,True
squareyards,Andheri East,Mumbai,5,45000,per_month,,650,6,,furnished,https://www.squareyards.com/rental-1-5-bhk-650-sq-ft-apartment-in-aashirwad-apartment-andheri/10507533,Andheri East,19.117297,72.847509,True
squareyards,Versova,Mumbai,2,160000,per_month,,1100,12,,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-1100-sq-ft-apartment-in-versova/10521446,Versova,19.1320209,72.8136021,True
squareyards,Worli,Mumbai,3,600000,per_month,,1546,10,,unfurnished,https://www.squareyards.com/rental-3-bhk-study-room-store-room-1546-sq-ft-apartment-in-lodha-trump-tower/10507398,Worli,19.004355,72.82844,True
squareyards,Worli,Mumbai,2,200000,per_month,,1000,3,20,unfurnished,https://www.squareyards.com/rental-2-bhk-1000-sq-ft-apartment-in-venus-chs-worli/10476304,Worli,19.000916,72.812929,True
squareyards,Goregaon West,Mumbai,2,63000,per_month,,617,23,,semi-furnished,https://www.squareyards.com/rental-2-bhk-617-sq-ft-apartment-in-chandak-34-park-estate/10534269,Goregaon West,19.167242,72.841577,True
squareyards,Sandesh Nagar,Mumbai,1,45000,per_month,,400,22,,semi-furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-sandesh-nagar/10475589,Sandesh Nagar,19.0865579894721,72.8810664643325,True
squareyards,Mahalaxmi,Mumbai,4,700000,per_month,,2400,40,,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-store-room-2400-sq-ft-apartment-in-lokhandwala-minerva-mahalaxmi/10498764,Mahalaxmi,18.986985,72.827622,True
squareyards,Powai,Mumbai,3,150000,per_month,,1450,10,,semi-furnished,https://www.squareyards.com/rental-3-bhk-basement-store-room-1450-sq-ft-apartment-in-lnt-veridian/10526277,Powai,19.121229,72.893097,True
squareyards,Prabhadevi,Mumbai,5,750000,per_month,,2475,44,,unfurnished,https://www.squareyards.com/rental-5-bhk-pooja-room-study-room-store-room-2475-sq-ft-apartment-in-rustomjee-crown/10496753,Prabhadevi,19.010713,72.830626,True
squareyards,Wadala,Mumbai,1,40000,per_month,,400,6,6,semi-furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-kalpak-estate/10473179,Wadala,19.014836,72.864527,True
squareyards,Chembur,Mumbai,2,75000,per_month,,720,2,,furnished,https://www.squareyards.com/rental-2-bhk-720-sq-ft-apartment-in-akshaya-plaza/10478479,Chembur,19.060533,72.899292,True
squareyards,Chembur,Mumbai,2,80000,per_month,,1000,6,15,furnished,https://www.squareyards.com/rental-2-bhk-servant-room-study-room-extra-room-1000-sq-ft-apartment-in-om-sai-chembur-nandadeep-chs/10546412,Chembur,19.057817,72.905302,True
squareyards,Prabhadevi,Mumbai,3,250000,per_month,,1850,,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1850-sq-ft-apartment-in-ajmera-classique/10533794,Prabhadevi,19.011085,72.827505,True
squareyards,Chembur,Mumbai,2,75000,per_month,,750,5,,unfurnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-ameet-tower/10509359,Chembur,19.05433,72.88986,True
squareyards,Bandra West,Mumbai,3,130000,per_month,,1100,1,12,semi-furnished,https://www.squareyards.com/rental-3-bhk-prayer-room-1100-sq-ft-apartment-in-bandra-west/10515269,Bandra West,19.0595596,72.8295287,True
squareyards,Malad West,Mumbai,1,45000,per_month,,450,2,7,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-450-sq-ft-apartment-in-dheeraj-pooja/10463044,Malad West,19.178195,72.83976667,True
squareyards,Goregaon West,Mumbai,2,80000,per_month,,1090,3,,semi-furnished,https://www.squareyards.com/rental-2-bhk-1090-sq-ft-apartment-in-anmol-towers/10523628,Goregaon West,19.170528,72.843357,True
squareyards,Ghatkopar West,Mumbai,2,82000,per_month,,730,8,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-730-sq-ft-apartment-in-kalpataru-aura/10464565,Ghatkopar West,19.0973596616911,72.9173035525092,True
squareyards,Wadala,Mumbai,3,170000,per_month,,1200,18,30,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-lodha-new-cuffe-parade-dioro-and-elisium/10487704,Wadala,19.037785,72.878098,True
squareyards,Chembur,Mumbai,1,53000,per_month,,408,5,15,semi-furnished,https://www.squareyards.com/rental-1-bhk-408-sq-ft-apartment-in-ashirwad-apartment-chembur/10503386,Chembur,19.059386,72.903145,True
squareyards,Colaba,Mumbai,1,90000,per_month,,480,2,,furnished,https://www.squareyards.com/rental-1-bhk-extra-room-480-sq-ft-apartment-in-pushpa-vihar-chs/10511106,Colaba,18.911584,72.822016,True
squareyards,Bandra East,Mumbai,3,160000,per_month,,1600,12,,semi-furnished,https://www.squareyards.com/rental-3-bhk-prayer-room-servant-room-study-room-extra-room-1600-sq-ft-apartment-in-dheeraj-insignia/10509091,Bandra East,19.062266,72.86457,True
squareyards,Kanjurmarg East,Mumbai,2,73000,per_month,,797,22,50,semi-furnished,https://www.squareyards.com/rental-2-bhk-797-sq-ft-apartment-in-runwal-bliss/10464753,Kanjurmarg East,19.133424,72.9348,True
squareyards,Chembur,Mumbai,5,55000,per_month,,620,10,18,unfurnished,https://www.squareyards.com/rental-1-5-bhk-basement-620-sq-ft-apartment-in-subhash-chs/10490668,Chembur,19.05254334,72.89162912,True
squareyards,Andheri West,Mumbai,2,95000,per_month,,750,3,,unfurnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-sanjeev-enclave/10533686,Andheri West,19.13026675,72.81750143,True
squareyards,Goregaon East,Mumbai,2,90000,per_month,,905,13,,furnished,https://www.squareyards.com/rental-2-bhk-905-sq-ft-apartment-in-divine-aspen-garden/10494168,Goregaon East,19.155237,72.851275,True
squareyards,Chembur,Mumbai,5,95000,per_month,,900,9,14,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-900-sq-ft-apartment-in-godrej-prime/10499376,Chembur,19.063173,72.891839,True
squareyards,Andheri West,Mumbai,3,130000,per_month,,1500,72,,furnished,https://www.squareyards.com/rental-3-bhk-1500-sq-ft-apartment-in-panorama-tower/10518230,Andheri West,19.1453749,72.8238743,True
squareyards,Jogeshwari East,Mumbai,,1500000,per_month,,9000,,,furnished,https://www.squareyards.com/rental-9000-sq-ft-office-space-in-lotus-corporate-park/10492060,Jogeshwari East,,,False
squareyards,Goregaon West,Mumbai,3,140000,per_month,,1650,14,24,semi-furnished,https://www.squareyards.com/rental-3-bhk-1650-sq-ft-apartment-in-the-wadhwa-anmol-pride/10528003,Goregaon West,19.17054,72.842409,True
squareyards,Bhandup West,Mumbai,3,87000,per_month,,1460,6,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1460-sq-ft-apartment-in-mahindra-lifespaces-splendour/10465164,Bhandup West,19.140886,72.933037,True
squareyards,Andheri West,Mumbai,3,150000,per_month,,1200,12,,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-1200-sq-ft-apartment-in-shree-park-altezza/10540090,Andheri West,19.123779,72.828676,True
squareyards,Chembur,Mumbai,3,110000,per_month,,1300,7,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-shree-krishna-navageeta/10496296,Chembur,19.055746,72.904205,True
squareyards,Vile Parle West,Mumbai,3,275000,per_month,,2000,19,,unfurnished,https://www.squareyards.com/rental-3-bhk-2000-sq-ft-apartment-in-nhp-meghdoot/10499555,Vile Parle West,19.1113842,72.82546099999999,True
squareyards,Vikhroli East,Mumbai,2,73000,per_month,,850,8,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-850-sq-ft-apartment-in-godrej-garden-enclave/10460654,Vikhroli East,19.103757,72.926802,True
squareyards,Malad East,Mumbai,2,55000,per_month,,600,5,22,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-600-sq-ft-apartment-in-dgs-sheetal-tapovan/10489159,Malad East,19.180089,72.859428,True
squareyards,Chembur,Mumbai,2,85000,per_month,,750,5,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-raheja-the-harvest/10496307,Chembur,19.056044,72.903236,True
squareyards,Shapur Baug,Mumbai,1,75000,per_month,,835,1,,unfurnished,https://www.squareyards.com/rental-1-bhk-study-room-extra-room-835-sq-ft-apartment-in-wassiamull-building/10513311,Shapur Baug,18.961649,72.819807,True
squareyards,Malad East,Mumbai,1,45500,per_month,,420,7,,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-420-sq-ft-apartment-in-je-and-vee-vrindavan/10452222,Malad East,19.177528,72.865805,True
squareyards,Goregaon East,Mumbai,3,150000,per_month,,1360,15,22,furnished,https://www.squareyards.com/rental-3-bhk-1360-sq-ft-apartment-in-raheja-ridgewood/10533612,Goregaon East,19.146015,72.854033,True
squareyards,Chembur,Mumbai,2,75000,per_month,,800,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-madhuban-chs-chembur/10511257,Chembur,19.0502009,72.9217999,True
squareyards,Goregaon East,Mumbai,1,52000,per_month,,420,20,24,furnished,https://www.squareyards.com/rental-1-bhk-store-room-420-sq-ft-apartment-in-lalani-grandeur/10444249,Goregaon East,19.1893106,72.8582058,True
squareyards,Chembur,Mumbai,3,120000,per_month,,1300,10,16,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-shubham-trident/10486784,Chembur,19.05305,72.901847,True
squareyards,Goregaon West,Mumbai,2,63000,per_month,,677,15,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-677-sq-ft-apartment-in-ariha-signature/10525647,Goregaon West,19.159442,72.848643,True
squareyards,Wadala,Mumbai,2,68000,per_month,,650,13,,semi-furnished,https://www.squareyards.com/rental-2-bhk-basement-650-sq-ft-apartment-in-dosti-lotus/10519782,Wadala,19.0240495938634,72.8665027514191,True
squareyards,Colaba,Mumbai,1,75000,per_month,,600,5,,semi-furnished,https://www.squareyards.com/rental-1-bhk-extra-room-600-sq-ft-apartment-in-candy-castle/10502159,Colaba,18.917765,72.828714,True
squareyards,Goregaon West,Mumbai,2,60000,per_month,,617,12,36,semi-furnished,https://www.squareyards.com/rental-2-bhk-617-sq-ft-apartment-in-chandak-34-park-estate/10526000,Goregaon West,19.167242,72.841577,True
squareyards,Jogeshwari East,Mumbai,1,55000,per_month,,470,6,,furnished,https://www.squareyards.com/rental-1-bhk-470-sq-ft-apartment-in-andheri-green-field-towers/10529552,Jogeshwari East,19.13881,72.8702,True
squareyards,Chembur,Mumbai,3,125000,per_month,,1200,8,,furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-safal-nav-parmanu-chs/10496252,Chembur,19.0528124128104,72.9094195814022,True
squareyards,Chembur,Mumbai,1,55000,per_month,,550,5,15,semi-furnished,https://www.squareyards.com/rental-1-bhk-550-sq-ft-apartment-in-godrej-prime/10503333,Chembur,19.063173,72.891839,True
squareyards,Goregaon West,Mumbai,1,41000,per_month,,450,5,,furnished,https://www.squareyards.com/rental-1-bhk-store-room-450-sq-ft-apartment-in-galaxy-heights/10459932,Goregaon West,19.162009,72.835253,True
squareyards,Malad West,Mumbai,3,85000,per_month,,900,9,,semi-furnished,https://www.squareyards.com/rental-3-bhk-900-sq-ft-apartment-in-kabra-garnet/10520813,Malad West,19.190241,72.844093,True
squareyards,Malad East,Mumbai,1,40000,per_month,,420,12,22,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-420-sq-ft-apartment-in-dgs-sheetal-tapovan/10490291,Malad East,19.1887872,72.8586194,True
squareyards,Chembur,Mumbai,3,130000,per_month,,1400,8,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-kukreja-golfscappe/10499370,Chembur,19.064278,72.890799,True
squareyards,Chembur,Mumbai,3,100000,per_month,,1100,5,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-anusmera-residences/10487677,Chembur,19.057051,72.909363,True
squareyards,Andheri West,Mumbai,,140000,per_month,,1150,12,,furnished,https://www.squareyards.com/rental-1150-sq-ft-apartment-in-sunteck-gilbird/10496793,Andheri West,19.122741,72.839941,True
squareyards,Ghatkopar West,Mumbai,1,43000,per_month,,410,7,,furnished,https://www.squareyards.com/rental-1-bhk-410-sq-ft-apartment-in-sanyam-ashok-odyssey-a-wing/10464670,Ghatkopar West,19.095964,72.913279,True
squareyards,Malad West,Mumbai,3,110000,per_month,,1065,15,58,semi-furnished,https://www.squareyards.com/rental-3-bhk-1065-sq-ft-apartment-in-sheth-auris-serenity-tower-3/10523793,Malad West,19.19163,72.836138,True
squareyards,Andheri West,Mumbai,2,70000,per_month,,700,12,16,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-prathamesh-krupa-kedar-darshan/10517995,Andheri West,19.133574,72.838273,True
squareyards,Chembur,Mumbai,3,105000,per_month,,1200,5,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-safal-angan/10496260,Chembur,19.046515,72.903454,True
squareyards,Goregaon West,Mumbai,2,60000,per_month,,618,21,,semi-furnished,https://www.squareyards.com/rental-2-bhk-618-sq-ft-apartment-in-sunteck-city-avenue-2/10476727,Goregaon West,19.151208,72.847498,True
squareyards,Goregaon East,Mumbai,2,65000,per_month,,690,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-690-sq-ft-apartment-in-group-seven-rushi-heights/10536000,Goregaon East,19.179149,72.872283,True
squareyards,Wadala,Mumbai,2,62000,per_month,,680,6,10,semi-furnished,https://www.squareyards.com/rental-2-bhk-680-sq-ft-apartment-in-emgee-greens-2/10478697,Wadala,19.009445,72.849446,True
squareyards,Goregaon West,Mumbai,3,110000,per_month,,1088,25,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1088-sq-ft-apartment-in-sunteck-city-avenue-1/10505661,Goregaon West,19.150469,72.84766,True
squareyards,Malad East,Mumbai,2,55000,per_month,,700,5,22,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-700-sq-ft-apartment-in-dgs-sheetal-tapovan/10448138,Malad East,19.180089,72.859428,True
squareyards,Chembur,Mumbai,4,160000,per_month,,1400,5,,semi-furnished,https://www.squareyards.com/rental-4-bhk-1400-sq-ft-apartment-in-avron-v/10531209,Chembur,19.053177,72.901483,True
squareyards,Goregaon West,Mumbai,2,62000,per_month,,629,15,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-629-sq-ft-apartment-in-neminath-nemi-bhavan/10501641,Goregaon West,19.150754,72.849549,True
squareyards,Worli,Mumbai,5,1000000,per_month,,2900,67,,semi-furnished,https://www.squareyards.com/rental-5-bhk-servant-room-2900-sq-ft-apartment-in-lodha-trump-tower/10495695,Worli,19.004355,72.82844,True
squareyards,Goregaon West,Mumbai,2,65000,per_month,,617,6,36,semi-furnished,https://www.squareyards.com/rental-2-bhk-617-sq-ft-apartment-in-chandak-34-park-estate/10499470,Goregaon West,19.167242,72.841577,True
squareyards,Malad East,Mumbai,,75000,per_month,,350,,,unfurnished,https://www.squareyards.com/rental-350-sq-ft-retail-shop-in-omkar-signet/10498311,Malad East,,,False
squareyards,Andheri East,Mumbai,1,59000,per_month,,490,5,,furnished,https://www.squareyards.com/rental-1-bhk-store-room-490-sq-ft-apartment-in-ashok-nagar-complex/10515859,Andheri East,19.1143,72.868353,True
squareyards,Ghatkopar West,Mumbai,3,139500,per_month,,1055,4,15,unfurnished,https://www.squareyards.com/rental-3-bhk-1055-sq-ft-apartment-in-wadhwa-the-address-boulevard/10444259,Ghatkopar West,19.098048,72.919816,True
squareyards,Jogeshwari West,Mumbai,5,60000,per_month,,550,13,,unfurnished,https://www.squareyards.com/rental-1-5-bhk-study-room-550-sq-ft-apartment-in-paradigm-el-signora/10511928,Jogeshwari West,19.144726,72.832347,True
